hash,line,regex,end_url
9481e5e3dc77e1e07770a7999295399d5e75d7d664a12ddb70de29b9798a3f2cab3ea60788fb17942af329d7a92d69f352023ba25c8578ea0c785ab2495dd588,"                      ""  *Tokens = (CXToken *)malloc(sizeof(CXToken) * CXTokens.size());\n""
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/test/testclass.cpp:3367
9481e5e3dc77e1e07770a7999295399d5e75d7d664a12ddb70de29b9798a3f2cab3ea60788fb17942af329d7a92d69f352023ba25c8578ea0c785ab2495dd588,"                      ""  memmove(*Tokens, CXTokens.data(), sizeof(CXToken) * CXTokens.size());\n""
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/test/testclass.cpp:3368
9481e5e3dc77e1e07770a7999295399d5e75d7d664a12ddb70de29b9798a3f2cab3ea60788fb17942af329d7a92d69f352023ba25c8578ea0c785ab2495dd588,"              ""    std::vector<int> v(i, i + sizeof(i) / sizeof(int));\n""
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/test/teststl.cpp:783
9481e5e3dc77e1e07770a7999295399d5e75d7d664a12ddb70de29b9798a3f2cab3ea60788fb17942af329d7a92d69f352023ba25c8578ea0c785ab2495dd588,"        const char code[] = ""foo(sizeof(uint32_t), sizeof(std::uint32_t));"";
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/test/testsimplifytokens.cpp:2990
9481e5e3dc77e1e07770a7999295399d5e75d7d664a12ddb70de29b9798a3f2cab3ea60788fb17942af329d7a92d69f352023ba25c8578ea0c785ab2495dd588,"    if (posix_memalign(&ptr, sizeof(void *), sizeof(void *)) == 0)
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/test/cfg/posix.c:721
9481e5e3dc77e1e07770a7999295399d5e75d7d664a12ddb70de29b9798a3f2cab3ea60788fb17942af329d7a92d69f352023ba25c8578ea0c785ab2495dd588,"        return std::vector<float>(detector, detector + sizeof(detector)/sizeof(detector[0]));
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/test/bug-hunting/cve/CVE-2019-15939/hog.cpp:2755
9481e5e3dc77e1e07770a7999295399d5e75d7d664a12ddb70de29b9798a3f2cab3ea60788fb17942af329d7a92d69f352023ba25c8578ea0c785ab2495dd588,"        return std::vector<float>(detector, detector + sizeof(detector)/sizeof(detector[0]));
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/test/bug-hunting/cve/CVE-2019-15939/hog.cpp:3259
9481e5e3dc77e1e07770a7999295399d5e75d7d664a12ddb70de29b9798a3f2cab3ea60788fb17942af329d7a92d69f352023ba25c8578ea0c785ab2495dd588,"    if (device->peek(head, sizeof(head)) != sizeof(head))
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/test/bug-hunting/cve/CVE-2018-19872/qppmhandler.cpp:477
9481e5e3dc77e1e07770a7999295399d5e75d7d664a12ddb70de29b9798a3f2cab3ea60788fb17942af329d7a92d69f352023ba25c8578ea0c785ab2495dd588,"    GetModuleFileNameA(nullptr, exename, sizeof(exename)/sizeof(exename[0])-1);
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/cli/main.cpp:101
9481e5e3dc77e1e07770a7999295399d5e75d7d664a12ddb70de29b9798a3f2cab3ea60788fb17942af329d7a92d69f352023ba25c8578ea0c785ab2495dd588,"        const char *u = unop[getValue(data,dataSize,sizeof(unop)/sizeof(*unop))];
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/oss-fuzz/type2.cpp:94
9481e5e3dc77e1e07770a7999295399d5e75d7d664a12ddb70de29b9798a3f2cab3ea60788fb17942af329d7a92d69f352023ba25c8578ea0c785ab2495dd588,"    while (fgets(line,sizeof(line),f) && n < (sizeof(lines)/sizeof(*lines))) {
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/tools/times.c:25
9481e5e3dc77e1e07770a7999295399d5e75d7d664a12ddb70de29b9798a3f2cab3ea60788fb17942af329d7a92d69f352023ba25c8578ea0c785ab2495dd588,"            for (unsigned int i = 0; i < (sizeof(conditions) / sizeof(conditions[0])); i++) {
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/gui/test/data/benchmark/simple.cpp:650
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"		wb = zip->wbuff + (sizeof(zip->wbuff) - zip->wbuff_remaining);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/archive_write_set_format_7zip.c:687
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"    (int)(sizeof(acl_nfs4_perm_map)/sizeof(acl_nfs4_perm_map[0]));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/archive_disk_acl_darwin.c:80
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"    (int)(sizeof(acl_nfs4_flag_map)/sizeof(acl_nfs4_flag_map[0]));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/archive_disk_acl_darwin.c:91
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"	_snprintf(oemcp, sizeof(oemcp)-1, ""CP%d"", a->current_oemcp);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/archive_string.c:1767
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"	_snprintf(oemcp, sizeof(oemcp)-1, ""CP%d"", a->current_oemcp);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/archive_string.c:1788
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"    (int)(sizeof(acl_posix_perm_map)/sizeof(acl_posix_perm_map[0]));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/archive_disk_acl_freebsd.c:63
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"    (int)(sizeof(acl_nfs4_perm_map)/sizeof(acl_nfs4_perm_map[0]));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/archive_disk_acl_freebsd.c:87
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"    (int)(sizeof(acl_nfs4_flag_map)/sizeof(acl_nfs4_flag_map[0]));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/archive_disk_acl_freebsd.c:102
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"    (int)(sizeof(acl_posix_perm_map)/sizeof(acl_posix_perm_map[0]));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/archive_disk_acl_sunos.c:61
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"    (int)(sizeof(acl_nfs4_perm_map)/sizeof(acl_nfs4_perm_map[0]));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/archive_disk_acl_sunos.c:85
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"    (int)(sizeof(acl_nfs4_flag_map)/sizeof(acl_nfs4_flag_map[0]));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/archive_disk_acl_sunos.c:100
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"    (int)(sizeof(acl_posix_perm_map)/sizeof(acl_posix_perm_map[0]));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/archive_disk_acl_linux.c:66
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"    (int)(sizeof(acl_nfs4_perm_map)/sizeof(acl_nfs4_perm_map[0]));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/archive_disk_acl_linux.c:91
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"    (int)(sizeof(acl_nfs4_flag_map)/sizeof(acl_nfs4_flag_map[0]));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/archive_disk_acl_linux.c:102
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"    store32( buffer + sizeof( S->h[i] ) * i, S->h[i] );
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/archive_blake2s_ref.c:260
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"		    (sizeof(iso9660->wbuff) - (off - iso9660->wbuff_offset));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/archive_write_set_format_iso9660.c:3704
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"	num %= sizeof(xdig) * sizeof(xdig) * sizeof(xdig);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/archive_write_set_format_iso9660.c:5939
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"		wb = xar->wbuff + (sizeof(xar->wbuff) - xar->wbuff_remaining);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/archive_write_set_format_xar.c:1819
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"		wb = xar->wbuff + (sizeof(xar->wbuff) - xar->wbuff_remaining);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/archive_write_set_format_xar.c:1894
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"	assertEqualInt(sizeof(data), archive_write_data(ad, data, sizeof(data)));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_write_disk_hardlink.c:134
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"	assertEqualInt(sizeof(data), archive_write_data(ad, data, sizeof(data)));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_write_disk.c:93
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"	assertEqualInt(sizeof(data), archive_write_data(ad, data, sizeof(data)));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_write_disk.c:209
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"	assertEqualInt(sizeof(buff), archive_read_data(a, buff, sizeof(buff)));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_read_format_7zip.c:184
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"    assertA(sizeof(buff) == archive_read_data(a, buff, sizeof(buff)));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_read_format_rar.c:574
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"    assertA(sizeof(buff) == archive_read_data(a, buff, sizeof(buff)));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_read_format_rar.c:724
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"  assertA(sizeof(buff) == archive_read_data(a, buff, sizeof(buff)));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_read_format_rar.c:851
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"    assertA(sizeof(buff) == archive_read_data(a, buff, sizeof(buff)));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_read_format_rar.c:927
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"  assertA(sizeof(buff) == archive_read_data(a, buff, sizeof(buff)));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_read_format_rar.c:1166
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"  assertA(sizeof(buff) == archive_read_data(a, buff, sizeof(buff)));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_read_format_rar.c:1336
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"  assertA(sizeof(buff) == archive_read_data(a, buff, sizeof(buff)));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_read_format_rar.c:1341
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"  assertA(sizeof(buff) == archive_read_data(a, buff, sizeof(buff)));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_read_format_rar.c:1346
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"  assertA(sizeof(buff) == archive_read_data(a, buff, sizeof(buff)));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_read_format_rar.c:1351
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"  assertA(sizeof(buff) == archive_read_data(a, buff, sizeof(buff)));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_read_format_rar.c:1356
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"  assertA(sizeof(buff) == archive_read_data(a, buff, sizeof(buff)));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_read_format_rar.c:1389
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"  assertA(sizeof(buff) == archive_read_data(a, buff, sizeof(buff)));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_read_format_rar.c:1397
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"  assertA(sizeof(buff) == archive_read_data(a, buff, sizeof(buff)));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_read_format_rar.c:1402
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"  assertA(sizeof(buff) == archive_read_data(a, buff, sizeof(buff)));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_read_format_rar.c:1408
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"  assertA(sizeof(buff) == archive_read_data(a, buff, sizeof(buff)));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_read_format_rar.c:1413
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"  assertA(sizeof(buff) == archive_read_data(a, buff, sizeof(buff)));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_read_format_rar.c:1482
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"  assertA(sizeof(buff) == archive_read_data(a, buff, sizeof(buff)));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_read_format_rar.c:1487
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"  assertA(sizeof(buff) == archive_read_data(a, buff, sizeof(buff)));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_read_format_rar.c:1492
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"  assertA(sizeof(buff) == archive_read_data(a, buff, sizeof(buff)));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_read_format_rar.c:1498
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"  assertA(sizeof(buff) == archive_read_data(a, buff, sizeof(buff)));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_read_format_rar.c:1503
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"  assertA(sizeof(buff) == archive_read_data(a, buff, sizeof(buff)));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_read_format_rar.c:1532
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"  assertA(sizeof(buff) == archive_read_data(a, buff, sizeof(buff)));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_read_format_rar.c:1537
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"  assertA(sizeof(buff) == archive_read_data(a, buff, sizeof(buff)));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_read_format_rar.c:1542
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"  assertA(sizeof(buff) == archive_read_data(a, buff, sizeof(buff)));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_read_format_rar.c:1547
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"  assertA(sizeof(buff) == archive_read_data(a, buff, sizeof(buff)));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_read_format_rar.c:1552
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"  assertA(sizeof(buff) == archive_read_data(a, buff, sizeof(buff)));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_read_format_rar.c:1557
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"	assertEntrySetAcls(ae, acls2, sizeof(acls2)/sizeof(acls2[0]));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_acl_platform_posix1e.c:324
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"	compare_acls(aclp, aclcnt, acls2, sizeof(acls2)/sizeof(acls2[0]));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_acl_platform_posix1e.c:345
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"	compare_acls(acl, acls2, sizeof(acls2)/sizeof(acls2[0]));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_acl_platform_posix1e.c:349
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"	n = facl(fd, SETACL, (int)(sizeof(aclp1)/sizeof(aclp1[0])), aclp1);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_acl_platform_posix1e.c:430
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"	n = facl(fd, SETACL, (int)(sizeof(aclp2) / sizeof(aclp2[0])), aclp2);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_acl_platform_posix1e.c:505
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"	n = acl(""d/d2"", SETACL, (int)(sizeof(aclp3) / sizeof(aclp3[0])), aclp3);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_acl_platform_posix1e.c:561
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"	memcpy(buff + buff_size - sizeof(data), data, sizeof(data));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_write_disk_sparse.c:73
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"	assertEqualMem(buff + buff_size - sizeof(data), data, sizeof(data));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_write_disk_sparse.c:119
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"	memcpy(buff + buff_size - sizeof(data), data, sizeof(data));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_write_disk_sparse.c:173
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"	assertEqualMem(buff + buff_size - sizeof(data), data, sizeof(data));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_write_disk_sparse.c:247
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"	assertEqualIntA(a, sizeof(buff2), archive_write_data(a, buff2, sizeof(buff2)));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_read_truncated.c:54
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"			assertEqualIntA(a, sizeof(buff2), archive_read_data(a, buff2, sizeof(buff2)));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_read_truncated.c:78
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"	assertA((int)sizeof(testdata) == archive_write_data(a, testdata, sizeof(testdata)));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_read_large.c:58
8e9c2baef4bb775528107c623e8cab15e726fa6e3709a8bb29e6a0a6c4f7c2d49962f6a3bf94fe8bafe273ed659df93f5380f9388b20f462e94a704337cfd6fa,"	assertEntrySetAcls(ae, acls0, sizeof(acls0)/sizeof(acls0[0]));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libarchive/test/test_acl_posix1e.c:119
